faction,unit_name,selection_type,unit_id,source_file,unit_points,models_min,models_max,weapon_id,weapon_name,weapon_type,range_inches,attacks,skill,strength,ap,damage,attacks_average,strength_average,damage_average,attacks_parse_status,strength_parse_status,damage_parse_status,raw_damage_throughput,keywords,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:ranged:hand-flamer,Hand flamer,ranged,12,D6,N/A,3,0,1,3.50,3.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Pistol, Torrent",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:ranged:inferno-pistol,Inferno Pistol,ranged,6,1,3+,8,-4,D3,1.00,8.00,2.00,ok,ok,ok,2.00,"Melta 2, Pistol",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:ranged:meltagun,Meltagun,ranged,12,1,3+,9,-4,D6,1.00,9.00,3.50,ok,ok,ok,3.50,Melta 2,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:melee:power-fist,Power fist,melee,,3,3+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:melee:power-weapon,Power weapon,melee,,4,3+,5,-2,1,4.00,5.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:melee:thunder-hammer,Thunder Hammer,melee,,3,4+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,Devastating Wounds,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:melee:twin-lightning-claws,Twin lightning claws,melee,,5,3+,4,-2,1,5.00,4.00,1.00,ok,ok,ok,5.00,Twin-linked,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:ranged:➤-plasma-gun---standard,➤ Plasma gun - standard,ranged,24,1,3+,7,-2,1,1.00,7.00,1.00,ok,ok,ok,1.00,Rapid Fire 1,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:ranged:➤-plasma-gun---supercharge,➤ Plasma gun - supercharge,ranged,24,1,3+,8,-3,2,1.00,8.00,2.00,ok,ok,ok,2.00,"Rapid Fire 1, Hazardous",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:ranged:➤-plasma-pistol---standard,➤ Plasma pistol - standard,ranged,12,1,3+,7,-2,1,1.00,7.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad [Legends],unit,ca4e-47d5-a704-8e5a,Imperium - Space Marines.cat,95,6,11,ca4e-47d5-a704-8e5a:ranged:➤-plasma-pistol---supercharge,➤ Plasma pistol - supercharge,ranged,12,1,3+,8,-3,2,1.00,8.00,2.00,ok,ok,ok,2.00,"Hazardous, Pistol",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:melee:astartes-chainsword,Astartes Chainsword,melee,,4,3+,4,-1,1,4.00,4.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:bolt-pistol,Bolt pistol,ranged,12,1,3+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:melee:eviscerator,Eviscerator,melee,,3,4+,7,-2,2,3.00,7.00,2.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:flamer,Flamer,ranged,12,D6,N/A,4,0,1,3.50,4.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:grav-pistol,Grav-pistol,ranged,12,1,3+,4,-1,2,1.00,4.00,2.00,ok,ok,ok,2.00,"Anti-vehicle 2+, Pistol",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:hand-flamer,Hand flamer,ranged,12,D6,N/A,3,0,1,3.50,3.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Pistol, Torrent",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:inferno-pistol,Inferno Pistol,ranged,6,1,3+,8,-4,D3,1.00,8.00,2.00,ok,ok,ok,2.00,"Melta 2, Pistol",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:meltagun,Meltagun,ranged,12,1,3+,9,-4,D6,1.00,9.00,3.50,ok,ok,ok,3.50,Melta 2,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:melee:power-fist,Power fist,melee,,3,3+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:melee:power-weapon,Power weapon,melee,,4,3+,5,-2,1,4.00,5.00,1.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:melee:thunder-hammer,Thunder Hammer,melee,,3,4+,8,-2,2,3.00,8.00,2.00,ok,ok,ok,6.00,Devastating Wounds,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:melee:twin-lightning-claws,Twin lightning claws,melee,,5,3+,4,-2,1,5.00,4.00,1.00,ok,ok,ok,5.00,Twin-linked,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:➤-plasma-gun---standard,➤ Plasma gun - standard,ranged,24,1,3+,7,-2,1,1.00,7.00,1.00,ok,ok,ok,1.00,Rapid Fire 1,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:➤-plasma-gun---supercharge,➤ Plasma gun - supercharge,ranged,24,1,3+,8,-3,2,1.00,8.00,2.00,ok,ok,ok,2.00,"Rapid Fire 1, Hazardous",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:➤-plasma-pistol---standard,➤ Plasma pistol - standard,ranged,12,1,3+,7,-2,1,1.00,7.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Assault Squad with Jump Packs [Legends],unit,bfe7-b726-9158-d5ad,Imperium - Space Marines.cat,115,6,11,bfe7-b726-9158-d5ad:ranged:➤-plasma-pistol---supercharge,➤ Plasma pistol - supercharge,ranged,12,1,3+,8,-3,2,1.00,8.00,2.00,ok,ok,ok,2.00,"Hazardous, Pistol",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astartes Servitors [Legends],unit,74c4-82d0-4c98-2fa8,Imperium - Space Marines.cat,55,4,4,74c4-82d0-4c98-2fa8:melee:close-combat-weapon,Close Combat Weapon,melee,,1,5+,3,0,1,1.00,3.00,1.00,ok,ok,ok,1.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astartes Servitors [Legends],unit,74c4-82d0-4c98-2fa8,Imperium - Space Marines.cat,55,4,4,74c4-82d0-4c98-2fa8:ranged:heavy-bolter,Heavy Bolter,ranged,36,3,4+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,"Heavy, Sustained Hits 1",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astartes Servitors [Legends],unit,74c4-82d0-4c98-2fa8,Imperium - Space Marines.cat,55,4,4,74c4-82d0-4c98-2fa8:ranged:multi-melta,Multi-melta,ranged,18,2,4+,9,-4,D6,2.00,9.00,3.50,ok,ok,ok,7.00,"Heavy, Melta 2",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astartes Servitors [Legends],unit,74c4-82d0-4c98-2fa8,Imperium - Space Marines.cat,55,4,4,74c4-82d0-4c98-2fa8:melee:servitor-servo-arm,Servitor Servo Arm,melee,,1,5+,6,-2,3,1.00,6.00,3.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astartes Servitors [Legends],unit,74c4-82d0-4c98-2fa8,Imperium - Space Marines.cat,55,4,4,74c4-82d0-4c98-2fa8:ranged:➤-plasma-cannon---standard,➤ Plasma cannon - standard,ranged,36,D3,4+,7,-2,1,2.00,7.00,1.00,ok,ok,ok,2.00,"Blast, Heavy",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astartes Servitors [Legends],unit,74c4-82d0-4c98-2fa8,Imperium - Space Marines.cat,55,4,4,74c4-82d0-4c98-2fa8:ranged:➤-plasma-cannon---supercharge,➤ Plasma cannon - supercharge,ranged,36,D3,4+,8,-3,2,2.00,8.00,2.00,ok,ok,ok,4.00,"Blast, Heavy, Hazardous",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Library - Astartes Heresy Legends.cat,525,1,1,98db-fff3-b1b2-e22f:melee:armoured-hull,Armoured hull,melee,,6,4+,8,0,1,6.00,8.00,1.00,ok,ok,ok,6.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Imperium - Space Marines.cat,525,1,1,98db-fff3-b1b2-e22f:ranged:astraeus-las-ripper,Astraeus las-ripper,ranged,36,2,3+,12,-3,D6+1,2.00,12.00,4.50,ok,ok,ok,9.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Imperium - Space Marines.cat,525,1,1,98db-fff3-b1b2-e22f:ranged:ironhail-heavy-stubber,Ironhail Heavy Stubber,ranged,36,3,3+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,Rapid Fire 3,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Library - Astartes Heresy Legends.cat,525,1,1,98db-fff3-b1b2-e22f:ranged:storm-bolter,Storm bolter,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Rapid Fire 2,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Library - Astartes Heresy Legends.cat,525,1,1,98db-fff3-b1b2-e22f:ranged:twin-heavy-bolter,Twin heavy bolter,ranged,36,3,3+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,"Sustained Hits 1, Twin-linked",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Library - Astartes Heresy Legends.cat,525,1,1,98db-fff3-b1b2-e22f:ranged:twin-lascannon,Twin lascannon,ranged,48,1,3+,12,-3,D6+1,1.00,12.00,4.50,ok,ok,ok,4.50,Twin-linked,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Imperium - Space Marines.cat,525,1,1,98db-fff3-b1b2-e22f:ranged:twin-macro-accelerator-cannon,Twin macro-accelerator cannon,ranged,72,12,3+,9,-1,3,12.00,9.00,3.00,ok,ok,ok,36.00,"Sustained Hits 1, Twin-linked",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Imperium - Space Marines.cat,525,1,1,98db-fff3-b1b2-e22f:ranged:➤-plasma-eradicator---standard,➤ Plasma eradicator - standard,ranged,36,D6,3+,7,-2,2,3.50,7.00,2.00,ok,ok,ok,7.00,Blast,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Astraeus,model,98db-fff3-b1b2-e22f,Imperium - Space Marines.cat,525,1,1,98db-fff3-b1b2-e22f:ranged:➤-plasma-eradicator---supercharge,➤ Plasma eradicator - supercharge,ranged,36,D6,3+,8,-3,3,3.50,8.00,3.00,ok,ok,ok,10.50,"Blast, Hazardous",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,332e-608d-ea45-d78c,Imperium - Space Marines.cat,55,1,1,332e-608d-ea45-d78c:ranged:bolt-pistol,Bolt pistol,ranged,12,1,3+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,a266-8dbe-3546-e001,Imperium - Space Marines.cat,55,1,1,a266-8dbe-3546-e001:ranged:bolt-pistol,Bolt pistol,ranged,12,1,3+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,332e-608d-ea45-d78c,Imperium - Space Marines.cat,55,1,1,332e-608d-ea45-d78c:melee:close-combat-weapon,Close combat weapon,melee,,3,3+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,a266-8dbe-3546-e001,Imperium - Space Marines.cat,55,1,1,a266-8dbe-3546-e001:melee:close-combat-weapon,Close combat weapon,melee,,3,3+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,332e-608d-ea45-d78c,Imperium - Space Marines.cat,55,1,1,332e-608d-ea45-d78c:ranged:heavy-bolter,Heavy Bolter,ranged,36,3,3+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,a266-8dbe-3546-e001,Imperium - Space Marines.cat,55,1,1,a266-8dbe-3546-e001:ranged:heavy-bolter,Heavy Bolter,ranged,36,3,3+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,332e-608d-ea45-d78c,Imperium - Space Marines.cat,55,1,1,332e-608d-ea45-d78c:ranged:multi-melta,Multi-melta,ranged,18,2,3+,9,-4,D6,2.00,9.00,3.50,ok,ok,ok,7.00,Melta 2,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,a266-8dbe-3546-e001,Imperium - Space Marines.cat,55,1,1,a266-8dbe-3546-e001:ranged:multi-melta,Multi-melta,ranged,18,2,3+,9,-4,D6,2.00,9.00,3.50,ok,ok,ok,7.00,Melta 2,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,332e-608d-ea45-d78c,Imperium - Space Marines.cat,55,1,1,332e-608d-ea45-d78c:ranged:twin-boltgun,Twin boltgun,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Twin-linked,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike,model,a266-8dbe-3546-e001,Imperium - Space Marines.cat,55,1,1,a266-8dbe-3546-e001:ranged:twin-boltgun,Twin boltgun,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Twin-linked,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike Squad [Legends],unit,7bef-c609-3897-8bd6,Imperium - Space Marines.cat,55,1,3,7bef-c609-3897-8bd6:ranged:bolt-pistol,Bolt pistol,ranged,12,1,3+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike Squad [Legends],unit,7bef-c609-3897-8bd6,Imperium - Space Marines.cat,55,1,3,7bef-c609-3897-8bd6:melee:close-combat-weapon,Close combat weapon,melee,,3,3+,4,0,1,3.00,4.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike Squad [Legends],unit,7bef-c609-3897-8bd6,Imperium - Space Marines.cat,55,1,3,7bef-c609-3897-8bd6:ranged:heavy-bolter,Heavy Bolter,ranged,36,3,3+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike Squad [Legends],unit,7bef-c609-3897-8bd6,Imperium - Space Marines.cat,55,1,3,7bef-c609-3897-8bd6:ranged:multi-melta,Multi-melta,ranged,18,2,3+,9,-4,D6,2.00,9.00,3.50,ok,ok,ok,7.00,Melta 2,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Attack Bike Squad [Legends],unit,7bef-c609-3897-8bd6,Imperium - Space Marines.cat,55,1,3,7bef-c609-3897-8bd6:ranged:twin-boltgun,Twin boltgun,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Twin-linked,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Ballistus Dreadnought,model,5dc7-aa6c-7053-cede,Imperium - Space Marines.cat,150,1,1,5dc7-aa6c-7053-cede:melee:armoured-feet,Armoured Feet,melee,,5,3+,7,0,1,5.00,7.00,1.00,ok,ok,ok,5.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Ballistus Dreadnought,model,5dc7-aa6c-7053-cede,Imperium - Space Marines.cat,150,1,1,5dc7-aa6c-7053-cede:ranged:ballistus-lascannon,Ballistus Lascannon,ranged,48,2,3+,12,-3,D6+1,2.00,12.00,4.50,ok,ok,ok,9.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Ballistus Dreadnought,model,5dc7-aa6c-7053-cede,Imperium - Space Marines.cat,150,1,1,5dc7-aa6c-7053-cede:ranged:twin-storm-bolter,Twin Storm Bolter,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,"Rapid Fire 2, Twin-linked",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Ballistus Dreadnought,model,5dc7-aa6c-7053-cede,Imperium - Space Marines.cat,150,1,1,5dc7-aa6c-7053-cede:ranged:➤-ballistus-missile-launcher---frag,➤ Ballistus Missile Launcher - Frag,ranged,48,2D6,3+,5,0,1,7.00,5.00,1.00,ok,ok,ok,7.00,Blast,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Ballistus Dreadnought,model,5dc7-aa6c-7053-cede,Imperium - Space Marines.cat,150,1,1,5dc7-aa6c-7053-cede:ranged:➤-ballistus-missile-launcher---krak,➤ Ballistus Missile Launcher - Krak,ranged,48,2,3+,10,-2,D6,2.00,10.00,3.50,ok,ok,ok,7.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:melee:astartes-chainsword,Astartes Chainsword,melee,,3,3+,4,-1,1,3.00,4.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:bolt-pistol,Bolt pistol,ranged,12,1,3+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,Pistol,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:boltgun,Boltgun,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:melee:close-combat-weapon,Close combat weapon,melee,,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:combi-weapon,Combi-weapon,ranged,24,1,4+,4,0,1,1.00,4.00,1.00,ok,ok,ok,1.00,"Anti-Infantry 4+, Devastating Wounds, Rapid Fire 1",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:flamer,Flamer,ranged,12,D6,N/A,4,0,1,3.50,4.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Torrent",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:grav-gun,Grav-gun,ranged,18,2,3+,5,-1,2,2.00,5.00,2.00,ok,ok,ok,4.00,Anti-vehicle 2+,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:grav-pistol,Grav-pistol,ranged,12,1,3+,4,-1,2,1.00,4.00,2.00,ok,ok,ok,2.00,"Anti-vehicle 2+, Pistol",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:hand-flamer,Hand flamer,ranged,12,D6,N/A,3,0,1,3.50,3.00,1.00,ok,ok,ok,3.50,"Ignores Cover, Pistol, Torrent",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:heavy-bolter,Heavy Bolter,ranged,36,3,3+,5,-1,2,3.00,5.00,2.00,ok,ok,ok,6.00,Sustained Hits 1,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:inferno-pistol,Inferno Pistol,ranged,6,1,3+,8,-4,D3,1.00,8.00,2.00,ok,ok,ok,2.00,"Melta 2, Pistol",,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:meltagun,Meltagun,ranged,12,1,3+,9,-4,D6,1.00,9.00,3.50,ok,ok,ok,3.50,Melta 2,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:multi-melta,Multi-melta,ranged,18,2,3+,9,-4,D6,2.00,9.00,3.50,ok,ok,ok,7.00,Melta 2,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:melee:power-fist,Power fist,melee,,2,3+,8,-2,2,2.00,8.00,2.00,ok,ok,ok,4.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:melee:power-weapon,Power weapon,melee,,3,3+,5,-2,1,3.00,5.00,1.00,ok,ok,ok,3.00,-,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:storm-bolter,Storm bolter,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Rapid Fire 2,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:melee:thunder-hammer,Thunder Hammer,melee,,2,4+,8,-2,2,2.00,8.00,2.00,ok,ok,ok,4.00,Devastating Wounds,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:twin-boltgun,Twin boltgun,ranged,24,2,3+,4,0,1,2.00,4.00,1.00,ok,ok,ok,2.00,Twin-linked,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:➤-plasma-gun---standard,➤ Plasma gun - standard,ranged,24,1,3+,7,-2,1,1.00,7.00,1.00,ok,ok,ok,1.00,Rapid Fire 1,,,,,,,
Imperium - Adeptus Astartes - Space Marines,Bike Squad [Legends],unit,e6c4-3c73-1f0e-816d,Imperium - Space Marines.cat,80,4,8,e6c4-3c73-1f0e-816d:ranged:➤-plasma-gun---supercharge,➤ Plasma gun - supercharge,ranged,24,1,3+,8,-3,2,1.00,8.00,2.00,ok,ok,ok,2.00,"Rapid Fire 1, Hazardous",,,,,,,
