weapon_id,unit_id,name,weapon_type,attacks,skill,strength,ap,damage,keywords,range_inches,hit_modifier,wound_modifier,reroll_hits,reroll_wounds,lethal_hits,sustained_hits,devastating_wounds,source_file
d4da-78a0-ef0-1e7e:sniper-rifle,d4da-78a0-ef0-1e7e,Sniper rifle,ranged,1,3+,4,-2,2,"Heavy, Precision",36,,,,,,,,Imperium - Astra Militarum - Library.cat
d4da-78a0-ef0-1e7e:lasgun,d4da-78a0-ef0-1e7e,Lasgun,ranged,1,4+,3,0,1,Rapid Fire 1,24,,,,,,,,Imperium - Astra Militarum - Library.cat
e184-bfe9-ea12-a5e3:close-combat-weapons,e184-bfe9-ea12-a5e3,Close combat weapons,melee,3,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
e184-bfe9-ea12-a5e3:heavy-mortar,e184-bfe9-ea12-a5e3,Heavy mortar,ranged,D6,5+,6,-1,2,"Heavy, Blast, Indirect Fire",48,,,,,,,,Imperium - Astra Militarum - Library.cat
a96a-83e1-9200-c88b:hunter-killer-missile,a96a-83e1-9200-c88b,Hunter-killer missile,ranged,1,4+,14,-3,D6,One Shot,48,,,,,,,,Imperium - Astra Militarum - Library.cat
a96a-83e1-9200-c88b:armoured-tracks,a96a-83e1-9200-c88b,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
a96a-83e1-9200-c88b:heavy-stubber,a96a-83e1-9200-c88b,Heavy stubber,ranged,3,4+,4,0,1,Rapid Fire 3,36,,,,,,,,Imperium - Astra Militarum - Library.cat
a96a-83e1-9200-c88b:storm-bolter,a96a-83e1-9200-c88b,Storm bolter,ranged,2,4+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Astra Militarum - Library.cat
a96a-83e1-9200-c88b:heavy-flamer,a96a-83e1-9200-c88b,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
a96a-83e1-9200-c88b:heavy-bolter,a96a-83e1-9200-c88b,Heavy bolter,ranged,3,4+,5,-1,2,Sustained Hits 1,36,,,,,,,,Imperium - Astra Militarum - Library.cat
a96a-83e1-9200-c88b:medusa-siege-cannon,a96a-83e1-9200-c88b,Medusa siege cannon,ranged,D6,4+,12,-2,4,"Blast, Indirect Fire",36,,,,,,,,Imperium - Astra Militarum - Library.cat
5762-f71e-7693-49a6:close-combat-weapons,5762-f71e-7693-49a6,Close combat weapons,melee,3,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
5762-f71e-7693-49a6:heavy-quad-launcher,5762-f71e-7693-49a6,Heavy quad launcher,ranged,2D6,4+,5,0,1,"Blast, Indirect Fire",48,,,,,,,,Imperium - Astra Militarum - Library.cat
8b13-7c06-de12-4227:armoured-hull,8b13-7c06-de12-4227,Armoured Hull,melee,2,4+,5,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
4946-40d2-ee8b-a71c:vendetta-twin-lascannon,4946-40d2-ee8b-a71c,Vendetta twin lascannon,ranged,1,4+,12,-3,D6+1,Twin-linked,48,,,,,,,,Imperium - Astra Militarum - Library.cat
4946-40d2-ee8b-a71c:vendetta-hellstrike-rack,4946-40d2-ee8b-a71c,Vendetta hellstrike rack,ranged,2,4+,10,-3,D6,Anti-fly 2+,48,,,,,,,,Imperium - Astra Militarum - Library.cat
4946-40d2-ee8b-a71c:heavy-bolter,4946-40d2-ee8b-a71c,Heavy bolter,ranged,3,4+,5,-1,2,Sustained Hits 1,36,,,,,,,,Imperium - Astra Militarum - Library.cat
4946-40d2-ee8b-a71c:armoured-hull,4946-40d2-ee8b-a71c,Armoured hull,melee,3,4+,6,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
92a9-a820-b7f-7dc2:armoured-tracks,92a9-a820-b7f-7dc2,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
92a9-a820-b7f-7dc2:minotaur-twin-earthshaker-cannon,92a9-a820-b7f-7dc2,Minotaur twin earthshaker cannon,ranged,D6+3,4+,8,-2,2,"Blast, Indirect Fire, Twin-Linked",240,,,,,,,,Imperium - Astra Militarum - Library.cat
d58c-e97f-5062-d9e1:savage-claws,d58c-e97f-5062-d9e1,Savage claws,melee,2,4+,4,-1,1,Extra Attacks,,,,,,,,,Imperium - Astra Militarum - Library.cat
d58c-e97f-5062-d9e1:commissar’s-close-combat-weapon,d58c-e97f-5062-d9e1,Commissar’s close combat weapon,melee,3,3+,4,-2,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
d58c-e97f-5062-d9e1:commisar's-pistol,d58c-e97f-5062-d9e1,Commisar's pistol,ranged,1,3+,3,-1,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
8cc1-8512-710f-f15f:powerlifter,8cc1-8512-710f-f15f,Powerlifter,melee,3,4+,10,-2,D3,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
adbb-4624-738f-61ec:close-combat-weapons,adbb-4624-738f-61ec,Close combat weapons,melee,3,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
adbb-4624-738f-61ec:storm-eagle-rockets,adbb-4624-738f-61ec,Storm Eagle Rockets,ranged,D6+1,4+,10,-2,3,"Blast, Indirect Fire",120,,,,,,,,Imperium - Astra Militarum - Library.cat
f46c-76ef-3d9c-98ea:close-combat-weapons,f46c-76ef-3d9c-98ea,Close combat weapons,melee,3,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
f46c-76ef-3d9c-98ea:hydra-quad-autocannon,f46c-76ef-3d9c-98ea,Hydra Quad Autocannon,ranged,4,4+,9,-1,3,"Anti-fly 2+, Twin-linked",72,,,,,,,,Imperium - Astra Militarum - Library.cat
7be8-bfe0-6416-8ed7:armoured-tracks,7be8-bfe0-6416-8ed7,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
7be8-bfe0-6416-8ed7:heavy-stubber,7be8-bfe0-6416-8ed7,Heavy stubber,ranged,3,4+,4,0,1,Rapid Fire 3,36,,,,,,,,Imperium - Astra Militarum - Library.cat
7be8-bfe0-6416-8ed7:storm-bolter,7be8-bfe0-6416-8ed7,Storm bolter,ranged,2,4+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Astra Militarum - Library.cat
7be8-bfe0-6416-8ed7:heavy-flamer,7be8-bfe0-6416-8ed7,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
7be8-bfe0-6416-8ed7:heavy-bolter,7be8-bfe0-6416-8ed7,Heavy bolter,ranged,3,4+,5,-1,2,Sustained Hits 1,36,,,,,,,,Imperium - Astra Militarum - Library.cat
7be8-bfe0-6416-8ed7:griffon-heavy-mortar,7be8-bfe0-6416-8ed7,Griffon heavy mortar,ranged,D6,4+,7,-1,2,"Blast, Indirect Fire",48,,,,,,,,Imperium - Astra Militarum - Library.cat
cb82-5250-6959-d2c3:close-combat-weapons,cb82-5250-6959-d2c3,Close combat weapons,melee,3,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
cb82-5250-6959-d2c3:earthshaker-cannon,cb82-5250-6959-d2c3,Earthshaker Cannon,ranged,D6+3,4+,8,-2,2,"Blast, Indirect Fire",240,,,,,,,,Imperium - Astra Militarum - Library.cat
73b2-edbf-eec3-563d:hunter-killer-missile,73b2-edbf-eec3-563d,Hunter-killer missile,ranged,1,4+,14,-3,D6,One Shot,48,,,,,,,,Imperium - Astra Militarum - Library.cat
73b2-edbf-eec3-563d:heavy-bolter,73b2-edbf-eec3-563d,Heavy bolter,ranged,3,4+,5,-1,2,Sustained Hits 1,36,,,,,,,,Imperium - Astra Militarum - Library.cat
73b2-edbf-eec3-563d:autocannon,73b2-edbf-eec3-563d,Autocannon,ranged,2,4+,9,-1,3,-,48,,,,,,,,Imperium - Astra Militarum - Library.cat
73b2-edbf-eec3-563d:armoured-tracks,73b2-edbf-eec3-563d,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
73b2-edbf-eec3-563d:heavy-stubber,73b2-edbf-eec3-563d,Heavy stubber,ranged,3,4+,4,0,1,Rapid Fire 3,36,,,,,,,,Imperium - Astra Militarum - Library.cat
73b2-edbf-eec3-563d:storm-bolter,73b2-edbf-eec3-563d,Storm bolter,ranged,2,4+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Astra Militarum - Library.cat
6800-f1ce-7deb-d9eb:hunter-killer-missile,6800-f1ce-7deb-d9eb,Hunter-killer missile,ranged,1,4+,14,-3,D6,One Shot,48,,,,,,,,Imperium - Astra Militarum - Library.cat
6800-f1ce-7deb-d9eb:armoured-frame,6800-f1ce-7deb-d9eb,Armoured frame,melee,2,4+,5,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
6800-f1ce-7deb-d9eb:heavy-flamer,6800-f1ce-7deb-d9eb,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
6800-f1ce-7deb-d9eb:➤-tauros-grenade-launcher---frag,6800-f1ce-7deb-d9eb,➤ Tauros grenade launcher - frag,ranged,D6,4,4,0,1,Blast,24,,,,,,,,Imperium - Astra Militarum - Library.cat
6800-f1ce-7deb-d9eb:➤-tauros-grenade-launcher---krak,6800-f1ce-7deb-d9eb,➤ Tauros grenade launcher - krak,ranged,2,4+,9,-2,D3,-,24,,,,,,,,Imperium - Astra Militarum - Library.cat
a95f-9dd6-de66-fa59:armoured-frame,a95f-9dd6-de66-fa59,Armoured frame,melee,2,4+,5,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
a95f-9dd6-de66-fa59:hunter-killer-missile,a95f-9dd6-de66-fa59,Hunter-killer missile,ranged,1,4+,14,-3,D6,One Shot,48,,,,,,,,Imperium - Astra Militarum - Library.cat
a95f-9dd6-de66-fa59:twin-lascannon,a95f-9dd6-de66-fa59,Twin lascannon,ranged,1,4+,12,-3,D6+1,Twin-linked,48,,,,,,,,Imperium - Astra Militarum - Library.cat
a95f-9dd6-de66-fa59:twin-multi-laser,a95f-9dd6-de66-fa59,Twin multi-laser,ranged,4,4+,6,0,1,Twin-linked,36,,,,,,,,Imperium - Astra Militarum - Library.cat
9fb1-876b-ac2d-6c9b:hunter-killer-missile,9fb1-876b-ac2d-6c9b,Hunter-killer missile,ranged,1,4+,14,-3,D6,One Shot,48,,,,,,,,Imperium - Astra Militarum - Library.cat
9fb1-876b-ac2d-6c9b:heavy-flamer,9fb1-876b-ac2d-6c9b,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
9fb1-876b-ac2d-6c9b:heavy-bolter,9fb1-876b-ac2d-6c9b,Heavy bolter,ranged,3,4+,5,-1,2,Sustained Hits 1,36,,,,,,,,Imperium - Astra Militarum - Library.cat
9fb1-876b-ac2d-6c9b:armoured-tracks,9fb1-876b-ac2d-6c9b,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
9fb1-876b-ac2d-6c9b:heavy-stubber,9fb1-876b-ac2d-6c9b,Heavy stubber,ranged,3,4+,4,0,1,Rapid Fire 3,36,,,,,,,,Imperium - Astra Militarum - Library.cat
9fb1-876b-ac2d-6c9b:storm-bolter,9fb1-876b-ac2d-6c9b,Storm bolter,ranged,2,4+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:lascannon,59c4-e4de-fe70-b221,Lascannon,ranged,1,4+,12,-3,D6+1,-,48,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:hunter-killer-missile,59c4-e4de-fe70-b221,Hunter-killer missile,ranged,1,4+,14,-3,D6,One Shot,48,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:armoured-tracks,59c4-e4de-fe70-b221,Armoured tracks,melee,6,4+,8,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:heavy-stubber,59c4-e4de-fe70-b221,Heavy stubber,ranged,3,4+,4,0,1,Rapid Fire 3,36,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:storm-bolter,59c4-e4de-fe70-b221,Storm bolter,ranged,2,4+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:heavy-flamer,59c4-e4de-fe70-b221,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:heavy-bolter,59c4-e4de-fe70-b221,Heavy bolter,ranged,3,4+,5,-1,2,Sustained Hits 1,36,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:multi-laser,59c4-e4de-fe70-b221,Multi-laser,ranged,4,4+,6,0,1,-,48,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:twin-battle-cannon,59c4-e4de-fe70-b221,Twin battle cannon,ranged,D6+3,4+,9,-1,3,"Blast, Twin-linked",48,,,,,,,,Imperium - Astra Militarum - Library.cat
59c4-e4de-fe70-b221:stormhammer-cannon,59c4-e4de-fe70-b221,Stormhammer cannon,ranged,3D6,4+,12,-2,3,Blast,72,,,,,,,,Imperium - Astra Militarum - Library.cat
b6a7-4d64-1155-70c1:hunter-killer-missile,b6a7-4d64-1155-70c1,Hunter-killer missile,ranged,1,4+,14,-3,D6,One Shot,48,,,,,,,,Imperium - Astra Militarum - Library.cat
b6a7-4d64-1155-70c1:autocannon,b6a7-4d64-1155-70c1,Autocannon,ranged,2,4+,9,-1,3,-,48,,,,,,,,Imperium - Astra Militarum - Library.cat
b6a7-4d64-1155-70c1:armoured-tracks,b6a7-4d64-1155-70c1,Armoured tracks,melee,3,4+,6,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
b6a7-4d64-1155-70c1:heavy-flamer,b6a7-4d64-1155-70c1,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
b6a7-4d64-1155-70c1:heavy-bolter,b6a7-4d64-1155-70c1,Heavy bolter,ranged,3,4+,5,-1,2,Sustained Hits 1,36,,,,,,,,Imperium - Astra Militarum - Library.cat
b6a7-4d64-1155-70c1:heavy-stubber,b6a7-4d64-1155-70c1,Heavy stubber,ranged,3,4+,4,0,1,Rapid Fire 3,36,,,,,,,,Imperium - Astra Militarum - Library.cat
b6a7-4d64-1155-70c1:storm-bolter,b6a7-4d64-1155-70c1,Storm bolter,ranged,2,4+,4,0,1,Rapid Fire 2,24,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:close-combat-weapon,aa9f-f137-1638-0369,Close combat weapon,melee,2,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:➤-sentry-grenade-launcher---frag,aa9f-f137-1638-0369,➤ Sentry grenade launcher - frag,ranged,D3+3,4+,4,0,1,Blast,24,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:➤-sentry-grenade-launcher---krak,aa9f-f137-1638-0369,➤ Sentry grenade launcher - krak,ranged,2,4+,9,-2,D3,-,24,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:sentry-hot-shot-volley-gun,aa9f-f137-1638-0369,Sentry hot-shot volley gun,ranged,4,4+,4,-1,1,Rapid Fire 4,30,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:sentry-flamer,aa9f-f137-1638-0369,Sentry flamer,ranged,D6+3,N/A,4,0,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:bolt-pistol,aa9f-f137-1638-0369,Bolt pistol,ranged,1,3+,4,0,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:hot-shot-laspistol,aa9f-f137-1638-0369,Hot-shot laspistol,ranged,1,3+,3,-1,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:power-weapon,aa9f-f137-1638-0369,Power weapon,melee,3,4+,4,-2,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:chainsword,aa9f-f137-1638-0369,Chainsword,melee,4,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:hot-shot-lascarbine,aa9f-f137-1638-0369,Hot-shot lascarbine,ranged,2,3+,3,-1,1,Assault,18,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:melta-carbine,aa9f-f137-1638-0369,Melta carbine,ranged,1,3+,9,-4,D6,"Assault, Melta 2",10,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:➤-plasma-carbine---standard,aa9f-f137-1638-0369,➤ Plasma carbine - standard,ranged,2,3+,7,-2,1,Assault,18,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:➤-plasma-carbine---supercharge,aa9f-f137-1638-0369,➤ Plasma carbine - supercharge,ranged,2,3+,8,-3,2,"Assault, Hazardous",18,,,,,,,,Imperium - Astra Militarum - Library.cat
aa9f-f137-1638-0369:hot-shot-long-las,aa9f-f137-1638-0369,Hot-shot long las,ranged,1,3+,4,-2,3,"Heavy, Precision",36,,,,,,,,Imperium - Astra Militarum - Library.cat
8293-a070-2c87-de30:tankstopper-rifle,8293-a070-2c87-de30,Tankstopper rifle,ranged,1,3+,9,-3,D6,Heavy,36,,,,,,,,Imperium - Astra Militarum - Library.cat
8293-a070-2c87-de30:close-combat-weapon,8293-a070-2c87-de30,Close combat weapon,melee,1,5+,2,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
8293-a070-2c87-de30:sniper-rifle,8293-a070-2c87-de30,Sniper rifle,ranged,1,3+,4,-2,2,"Heavy, Precision",36,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:lasgun,fbcd-274b-0196-b4f6,Lasgun,ranged,1,4+,3,0,1,Rapid Fire 1,24,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:close-combat-weapon,fbcd-274b-0196-b4f6,Close combat weapon,melee,2,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:➤-plasma-pistol---standard,fbcd-274b-0196-b4f6,➤ Plasma pistol - standard,ranged,1,4+,7,-2,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:➤-plasma-pistol---supercharge,fbcd-274b-0196-b4f6,➤ Plasma pistol - supercharge,ranged,1,4+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:laspistol,fbcd-274b-0196-b4f6,Laspistol,ranged,1,4+,3,0,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:bolt-pistol,fbcd-274b-0196-b4f6,Bolt pistol,ranged,1,4+,4,0,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:power-weapon,fbcd-274b-0196-b4f6,Power weapon,melee,3,4+,4,-2,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:chainsword,fbcd-274b-0196-b4f6,Chainsword,melee,3,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:trench-club,fbcd-274b-0196-b4f6,Trench club,melee,3,4+,4,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:flamer,fbcd-274b-0196-b4f6,Flamer,ranged,D6,N/A,4,0,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:➤-grenade-launcher---frag,fbcd-274b-0196-b4f6,➤ Grenade launcher - frag,ranged,D3,4+,4,0,1,Blast,24,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:➤-grenade-launcher---krak,fbcd-274b-0196-b4f6,➤ Grenade launcher - krak,ranged,1,4+,9,-2,D3,-,24,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:meltagun,fbcd-274b-0196-b4f6,Meltagun,ranged,1,4+,9,-4,D6,Melta 2,12,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:➤-plasma-gun---standard,fbcd-274b-0196-b4f6,➤ Plasma gun - standard,ranged,1,4+,7,-2,1,Rapid Fire 1,24,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:➤-plasma-gun---supercharge,fbcd-274b-0196-b4f6,➤ Plasma gun - supercharge,ranged,1,4+,8,-3,2,"Hazardous, Rapid Fire 1",24,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:boltgun,fbcd-274b-0196-b4f6,Boltgun,ranged,1,4+,4,0,1,Rapid Fire 1,24,,,,,,,,Imperium - Astra Militarum - Library.cat
fbcd-274b-0196-b4f6:power-fist,fbcd-274b-0196-b4f6,Power fist,melee,3,4+,6,-2,2,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
9033-d07c-3e1c-f6f0:laspistol,9033-d07c-3e1c-f6f0,Laspistol,ranged,1,3+,3,0,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
9033-d07c-3e1c-f6f0:savage-claws,9033-d07c-3e1c-f6f0,Savage claws,melee,2,4+,4,-1,1,Extra Attacks,,,,,,,,,Imperium - Astra Militarum - Library.cat
9033-d07c-3e1c-f6f0:sabre-of-sacrifice,9033-d07c-3e1c-f6f0,Sabre of Sacrifice,melee,6,2+,6,-2,1,Anti-Infantry 4+,,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:close-combat-weapon,7d22-9fb6-a7e0-c21b,Close combat weapon,melee,2,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:power-weapon,7d22-9fb6-a7e0-c21b,Power weapon,melee,3,4+,4,-2,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:power-fist,7d22-9fb6-a7e0-c21b,Power fist,melee,3,4+,6,-2,2,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:chainsword,7d22-9fb6-a7e0-c21b,Chainsword,melee,4,4+,3,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:boltgun,7d22-9fb6-a7e0-c21b,Boltgun,ranged,1,4+,4,0,1,Rapid Fire 1,24,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:➤-plasma-pistol---standard,7d22-9fb6-a7e0-c21b,➤ Plasma pistol - standard,ranged,1,4+,7,-2,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:➤-plasma-pistol---supercharge,7d22-9fb6-a7e0-c21b,➤ Plasma pistol - supercharge,ranged,1,4+,8,-3,2,"Hazardous, Pistol",12,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:bolt-pistol,7d22-9fb6-a7e0-c21b,Bolt pistol,ranged,1,4+,4,0,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:laspistol,7d22-9fb6-a7e0-c21b,Laspistol,ranged,1,4+,3,0,1,Pistol,12,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:sniper-rifle,7d22-9fb6-a7e0-c21b,Sniper rifle,ranged,1,4+,4,-2,2,"Heavy, Precision",36,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:➤-plasma-gun---standard,7d22-9fb6-a7e0-c21b,➤ Plasma gun - standard,ranged,1,4+,7,-2,1,Rapid Fire 1,24,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:➤-plasma-gun---supercharge,7d22-9fb6-a7e0-c21b,➤ Plasma gun - supercharge,ranged,1,4+,8,-3,2,"Hazardous, Rapid Fire 1",24,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:meltagun,7d22-9fb6-a7e0-c21b,Meltagun,ranged,1,4+,9,-4,D6,Melta 2,12,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:heavy-flamer,7d22-9fb6-a7e0-c21b,Heavy flamer,ranged,D6,N/A,5,-1,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:➤-grenade-launcher---frag,7d22-9fb6-a7e0-c21b,➤ Grenade launcher - frag,ranged,D3,4+,4,0,1,Blast,24,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:➤-grenade-launcher---krak,7d22-9fb6-a7e0-c21b,➤ Grenade launcher - krak,ranged,1,4+,9,-2,D3,-,24,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:flamer,7d22-9fb6-a7e0-c21b,Flamer,ranged,D6,N/A,4,0,1,"Ignores Cover, Torrent",12,,,,,,,,Imperium - Astra Militarum - Library.cat
7d22-9fb6-a7e0-c21b:lasgun,7d22-9fb6-a7e0-c21b,Lasgun,ranged,1,4+,3,0,1,Rapid Fire 1,24,,,,,,,,Imperium - Astra Militarum - Library.cat
78b6-f280-bba9-0594:heavy-stubber,78b6-f280-bba9-0594,Heavy stubber,ranged,3,4+,4,0,1,Rapid Fire 3,36,,,,,,,,Imperium - Astra Militarum - Library.cat
78b6-f280-bba9-0594:armoured-tracks,78b6-f280-bba9-0594,Armoured tracks,melee,6,4+,7,0,1,-,,,,,,,,,Imperium - Astra Militarum - Library.cat
78b6-f280-bba9-0594:twin-battle-cannon,78b6-f280-bba9-0594,Twin battle cannon,ranged,D6+3,4+,10,-1,3,"Blast, Twin-linked",48,,,,,,,,Imperium - Astra Militarum - Library.cat
78b6-f280-bba9-0594:oppressor-cannon,78b6-f280-bba9-0594,Oppressor cannon,ranged,D6+3,4+,12,-2,3,Blast,72,,,,,,,,Imperium - Astra Militarum - Library.cat
78b6-f280-bba9-0594:coaxial-autocannon,78b6-f280-bba9-0594,Coaxial autocannon,ranged,2,4+,9,-1,3,-,48,,,,,,,,Imperium - Astra Militarum - Library.cat
78b6-f280-bba9-0594:heavy-bolter,78b6-f280-bba9-0594,Heavy bolter,ranged,3,4+,5,-1,2,Sustained Hits 1,36,,,,,,,,Imperium - Astra Militarum - Library.cat
78b6-f280-bba9-0594:multi-melta,78b6-f280-bba9-0594,Multi-melta,ranged,2,4+,9,-4,D6,Melta 2,18,,,,,,,,Imperium - Astra Militarum - Library.cat
78b6-f280-bba9-0594:meltagun,78b6-f280-bba9-0594,Meltagun,ranged,1,4+,9,-4,D6,Melta 2,12,,,,,,,,Imperium - Astra Militarum - Library.cat
78b6-f280-bba9-0594:pulveriser-cannon,78b6-f280-bba9-0594,Pulveriser cannon,ranged,D6,4+,9,-3,3,Blast,24,,,,,,,,Imperium - Astra Militarum - Library.cat
